Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315.zip,-36,S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,24
S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315.zip,-36,S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,36
S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315.zip,-36,S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,48
S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190629T113016_20190629T113044_027894_032632_E315.zip,-36,S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,60
S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C.zip,-13,S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,12
S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C.zip,-13,S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,24
S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C.zip,-13,S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,36
S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C.zip,-13,S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,48
S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190711T113017_20190711T113045_028069_032B7F_3C1C.zip,-13,S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,60
S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,12
S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,24
S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,36
S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,48
S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190723T113018_20190723T113046_028244_0330C7_B689.zip,-71,S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,60
S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,12
S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,24
S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,36
S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,48
S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190804T113019_20190804T113047_028419_03361F_7F3D.zip,-18,S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,60
S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,12
S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,24
S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,36
S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,48
S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190816T113020_20190816T113047_028594_033BF9_2A8A.zip,-48,S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,60
S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,12
S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,24
S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,36
S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,48
S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190828T113020_20190828T113048_028769_034219_D8D7.zip,-12,S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,60
S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,12
S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,24
S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,36
S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,48
S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190909T113021_20190909T113048_028944_03482F_4B89.zip,-66,S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,60
S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,12
S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,24
S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,36
S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,48
S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190921T113021_20190921T113049_029119_034E2A_8221.zip,-91,S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,60
S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,12
S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,24
S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,36
S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,48
S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191003T113022_20191003T113049_029294_03542C_D782.zip,-153,S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,60
S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,12
S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,24
S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,36
S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,48
S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191015T113021_20191015T113049_029469_035A3C_08BF.zip,31,S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,60
S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,12
S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,24
S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,36
S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,48
S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191027T113021_20191027T113049_029644_03603D_0466.zip,80,S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,60
S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,12
S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,24
S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,36
S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,48
S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191108T113021_20191108T113049_029819_036672_D210.zip,-55,S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200107T113019_20200107T113047_030694_0384B0_B4CE.zip,25,60
S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191202T113021_20191202T113049_030169_03728F_3F86.zip,-40,12
S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191214T113020_20191214T113048_030344_03789A_40A5.zip,-22,24
S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191120T113021_20191120T113049_029994_036C80_5B45.zip,-70,S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20191226T113020_20191226T113048_030519_037EA2_DAB8.zip,4,36
